ISIN_code,company,parent_market,market_cap,total_liabilities,revenue,net_income_margin,mcap_margin,debt_ratio
US31680Q1040,58 COM CL.A ADR 1:2,Spec.Consumer Service,7868.6115098780665,1010.4187637530569,1463.8092254192616,0.15004241128472914,0.34360976919457675,0.11379832398519811
US3168271043,51JOB SPN.ADR 1:1,Bus.Train & Employmnt,5594.036684256286,574.6633899383384,414.1313154503813,0.16510896804818923,0.9288871778251571,0.09315793976470245
US32008D1063,FIRST DATA CL.A,Financial Admin.,10664.738844846981,41302.58790956909,7959.337579519881,0.191803412265497,0.10215260223862824,0.7947799220990194
US33616C1009,FIRST REPUBLIC BANK,Banks,15572.474816886159,78293.29452049578,2851.3002607000462,0.3282654190370639,0.3839706105385243,0.8340984692629112
US3377381088,FISERV,Financial Admin.,31089.119712652348,7400.255065323074,5577.1173395184205,0.26582021771086467,0.4726339038199324,0.19226747922020507
US3379321074,FIRSTENERGY,Power generation,16646.960911902686,37531.963107166455,13724.44763834791,-0.1395387320292806,0.07508518237004255,0.6927410203634993
US3390411052,FLEETCOR TECHNOLOGIES,Financial Admin.,19352.58737684146,7482.342282035364,2202.58732192865,0.3823519466117586,0.6713630436946,0.27882846637387226
US3434121022,FLUOR,Heavy Construction,6729.845612660105,5403.636287359268,19113.54288469433,0.019302299292068965,0.02697974047920706,0.4453491859868057
US34354P1057,FLOWSERVE,Industrial Machinery,5303.450854898442,3121.0179190857766,3584.4248678276967,0.05180898356362717,0.1293617788480711,0.3704705902316189
US3453708600,FORD MOTOR,Automobiles,42348.11137626698,207398.07193459486,153503.88834626757,0.05005657314338457,0.016340642343542874,0.8304354011946768
US34959E1091,FORTINET,Software,11065.300415000947,1489.8491544298818,1463.7289368620563,0.10362785778773785,0.6738452700222737,0.11866438915688857
US34959J1088,FORTIVE,Divers. Industrials,26261.946453867313,6552.721222435583,6517.080936066469,0.20416853271188437,0.3055494758713498,0.19968878816857952
US34964C1062,FORTUNE BNS.HM.& SCTY.,Building Mat.& Fix.,7785.375775146244,2849.5583906601933,5173.0309058774,0.12255474422248994,0.11856241039907726,0.26794320926048854
US3546131018,FRANKLIN RESOURCES,Asset Managers,17206.200086698915,2600.859689073522,6390.381676281764,0.3688779122432635,0.20926463430635864,0.1313097308998298
US35671D8570,FREEPORT-MCMORAN,Nonferrous Metals,24525.74556945589,25463.22217898807,15556.397522870202,0.0936608220607862,0.0942126428652293,0.5093768350473826
US36165L1089,GDS HOLDINGS ADR 1:8,Computer Services,5244.409391490268,1302.3019386998858,234.95956701712717,-0.2252371992072705,1.3514578174601513,0.19892460092051434
US36174X1019,GGP,Retail REITs,19574.810437125358,13884.397131231759,2356.6826040377455,0.28382863783247875,0.4900474182932832,0.414964912210367
US3635761097,ARTHUR J GALLAGHER,Prop. & Casualty Ins.,12253.659183224283,7664.032349604369,6031.041426351417,0.09981208495028884,0.13586683387553325,0.3847851713624739
US3647601083,GAP,Apparel Retailers,11225.916694561094,4743.878776328432,15524.086274238864,0.09017529433108717,0.06373653738094608,0.29705319551373033
US3666511072,GARTNER 'A',Computer Services,12593.681222988074,6137.806603988078,3242.3789689450864,-0.02519290661180198,0.3128299195024443,0.32767320250710225
US3695501086,GENERAL DYNAMICS,Defense,56317.03767130456,23118.20883134997,30326.554662377817,0.13659886369575003,0.14094465798277292,0.29103212804378237
US3696041033,GENERAL ELECTRIC,Divers. Industrials,118971.77989233434,280375.4747903404,117952.70269307683,-0.028761674130226334,0.06232300184555061,0.7020843927251472
US3703341046,GENERAL MILLS,Food Products,25900.24650365813,15877.747577440066,15411.87811990094,0.1476018790774227,0.13206643955436737,0.38005050090769454
US37045V1008,GENERAL MOTORS,Automobiles,54185.53313810736,149550.16646828732,142549.39593149716,0.025994912822083605,0.022871427807972574,0.7340400664056883
US3724601055,GENUINE PARTS,Auto Parts,13278.464285648255,8722.144474594776,15968.415878485843,0.06354760379223504,0.0701754736092124,0.3964501423413534
US3755581036,GILEAD SCIENCES,Biotechnology,98794.28633793478,48742.987253494735,25562.114182374895,0.4953808307443525,0.2685580533971164,0.33037744338747377
US37940X1028,GLOBAL PAYMENTS,Financial Admin.,18383.377204638316,8831.439720912145,3892.1963649424274,0.10103091803277425,0.33300519102429793,0.3245085111199408
US3802371076,GODADDY CL.A,Internet,11203.494646268438,5083.440625581415,2185.3174490995725,0.05982776946635901,0.32537034319008684,0.31211769069700757
US38141G1040,GOLDMAN SACHS GP.,Investment Services,84033.72466014193,812923.5999595941,41934.12595099981,0.26495209725069185,0.15292856665378182,0.9063124606337677
US3825501014,GOODYEAR TIRE & RUB.,Tires,5457.291563533473,9992.987985801441,15056.062733457647,0.04780280139349909,0.02246045026395144,0.6467836361078403
US3848021040,WW GRAINGER,Industrial Suppliers,16959.557555479692,3871.630744752953,10207.278144981974,0.08729090368334523,0.1422716316071684,0.18585741192256966
US40412C1018,HCA HEALTHCARE,Healthcare Providers,36037.46015380491,40720.006305458584,42703.72114567353,0.08408979571431495,0.06685931525756884,0.5305022193126891
US40414L1098,HCP,Specialty REITs,11904.58020255625,8316.252527545385,2158.9974892674804,0.21994896818772416,0.338144319729084,0.41127151579496724
US40416M1053,HD SUPPLY HOLDINGS,Industrial Suppliers,7889.594238913509,2591.753791731963,5014.118310335995,0.25004204761784443,0.10513508331126645,0.24727294467793332
US40434L1052,HP,Computer Hardware,37104.44612262398,35228.07316687733,50969.52602281793,0.060777386954637726,0.04957723460822659,0.4870295340589707
US4062161017,HALLIBURTON,Oil Equip. & Services,38527.58038166011,15182.370341743792,20189.63475085496,0.01804617804168801,0.1257668735386265,0.2826733247239442
US4103451021,HANESBRANDS,"Clothing, footwear and accessories",7642.706925507685,5848.963623798834,6336.343560767714,0.0887072971679594,0.07255637409578136,0.4335240474797596
US4128221086,HARLEY-DAVIDSON,Automobiles,7046.525223109622,7851.948696871759,5529.3593557838085,0.1536527855302371,0.10459279796919234,0.5270304018414238
US4138751056,HARRIS,Telecom. Equipment,17151.65282423674,6612.056424467679,5776.859603784882,0.13970056919741897,0.2414905949377281,0.2782417658484087
US4165151048,HARTFORD FINL.SVS.GP.,Full Line Insurance,18420.388271252392,208097.1698595275,16634.418272661245,-0.16171191914666067,0.07338960783960277,0.9186800863330101
US4180561072,HASBRO,Toys,12208.129696516484,3291.9835894954167,5101.047318699255,0.17248102354782713,0.16399489150949048,0.21238448576155067
US4234521015,HELMERICH & PAYNE,Oil Equip. & Services,6836.8448020671585,2227.9066121819164,1767.0737929142933,-0.08732544767478664,0.25499051571281867,0.24577691216990494
US4262811015,JACK HENRY & ASSOCS.,Financial Admin.,10364.547762486913,858.5921229493796,1401.247794167764,0.25607434076243246,0.5996454981885765,0.0765019532602932
US4278661081,HERSHEY,Food Products,13631.714354775968,4522.730799408083,7358.569638073661,0.15703529465158625,0.1584001967073238,0.24912525615610623
US42809H1077,HESS,Exploration and production,19611.488599965658,10512.90535014208,5376.395946505557,-0.8679996792576989,0.2294460448717531,0.34898313199441083
US42824C1099,HEWLETT PACKARD ENTER.,Computer Services,22813.56271319376,32544.28127298337,28268.426037436155,0.01329475439650591,0.048962395348688494,0.5878892480189382
US43300A2033,HILTON WORLDWIDE HDG.,Hotels,23825.883924101083,11867.040406419112,8949.236742134546,0.10434980584611882,0.2324351952330205,0.3324759915026598
US4361061082,HOLLYFRONTIER,Oil and gas other,11740.488015946366,4695.131872559952,13946.18407164485,0.03820386977693868,0.05049829563158041,0.28566807363580665
US4364401012,HOLOGIC,Medical Supplies,11213.765706818218,5086.475924695267,2994.959009501219,0.2941271390054561,0.2424374878779848,0.31204911188933004
US4370761029,HOME DEPOT,Home Improvement Ret.,223578.37029467383,42059.454430539554,98798.00702717113,0.13965512070508074,0.19202004526702876,0.15833383093709477
US4385161066,HONEYWELL INTL.,Divers. Industrials,108157.89036554759,40836.52262628068,39688.00460674854,0.11896375830018563,0.21521992083809324,0.27408089878189185
US4404521001,HORMEL FOODS,Food Products,19509.962740251,1993.7127238444775,8976.181386106844,0.14142168561574292,0.18095584049240865,0.09271497457136406
US44107P1049,HOST HOTELS & RESORTS,Diversified REITs,15366.544458942424,4429.578448732678,5274.5665568795175,0.11234899555858797,0.16819699115552572,0.22375989830894097
US44332N1063,HUAZHU GROUP ADR 1:1,Hotels,12004.891942625361,1599.1492963909845,1187.7918526791661,0.206954827100273,0.7510560119598761,0.11754957723919783
US4448591028,HUMANA,Healthcare Providers,42560.38648848741,16974.17594766351,52644.815307915545,0.07869413471057723,0.07206221222774283,0.28511465026500893
US4456581077,HUNT JB TRANSPORT SVS.,Transport - Trucking,12987.134318443144,2571.2155871473874,7039.512703027875,0.1576964281400745,0.16213548979833564,0.1652627433339496
US4461501045,HUNTINGTON BCSH.,Banks,15912.310822188136,91422.23018050817,4518.679164655462,0.28259490264075915,0.2530044104951242,0.8517503249789048
US4464131063,HNTGTN.INGALLS INDS.,Defense,9711.263271598555,4408.037616311785,7285.69700199378,0.105983104827156,0.1068332035510609,0.312199424837399
US44919P5089,IAC/INTERACTIVECORP,Internet,11854.742549364275,2753.1132300106315,3238.2127761291367,0.13218770232965557,0.23671566110618647,0.18846799089417363
US44980X1090,IPG PHOTONICS,Consumer Electronics,12155.060918461379,311.32083882044566,1379.4837203926916,0.39606074142498765,0.673369008579539,0.02497283051985777
US45167R1041,IDEX,Industrial Machinery,10377.42330550213,1481.5059983817714,2239.5729311953232,0.20295078162779198,0.34689316847664964,0.12492746692541336
US45168D1046,IDEXX LABORATORIES,Medical Supplies,20196.028461568978,1722.8357770230043,1927.9612911371948,0.20650139070147006,0.7873659475028892,0.07860059528037276
US4523081093,ILLINOIS TOOL WORKS,Industrial Machinery,47256.17046079248,11442.098530479681,14015.248876029966,0.2335694685799562,0.2613842513427015,0.19493076588307923
US4523271090,ILLUMINA,Biotechnology,43854.61844805944,2154.083242089278,2694.5623101044057,0.40653123050877665,1.1301935190819932,0.046819039941535794
US45337C1027,INCYTE,Biotechnology,14764.752348827464,657.9284985325529,1504.153246286101,-0.25262751652253057,0.661474590237386,0.04265980117491533
US4571871023,INGREDION,Food Products,7834.870733276977,3088.172066158901,5710.278849029394,0.13227373771806622,0.10618271900998451,0.28272086110642997
US4581401001,INTEL,Semiconductors,238859.3389011805,52275.68377052115,61451.099253075074,0.31049345467751194,0.2745504322393999,0.1795582107944114
US45866F1049,INTERCONTINENTAL EX.,Investment Services,42399.28064455406,60032.34169953536,4532.386967105122,0.5465540190724866,0.7353620260365769,0.5860723507617019
US4592001014,INTERNATIONAL BUS.MCHS.,Computer Services,131630.5438030959,100624.082139215,77487.26986168334,0.1605124456179567,0.10449864298088346,0.43324899011573936
US4595061015,INTL.FLAVORS & FRAG.,Specialty Chemicals,9906.266552732419,2751.2098037276214,3327.7834738501942,0.16602347380527582,0.21050991537349395,0.21735847859778754
US4601461035,INTERNATIONAL PAPER,Paper,21618.536078207417,26790.92075911219,21289.19633306689,0.045106818654717384,0.05879718266259328,0.5534232877089141
US4606901001,INTERPUBLIC GROUP,Media Agencies,8772.484420833656,9763.18646902037,7717.884430656602,0.10312522220351747,0.09251993963160328,0.5267242025949274
US4612021034,INTUIT,Software,53693.442612739535,2528.1104232156886,5068.949520134633,0.2845272499160776,0.8737225685009871,0.04496692614661307
US46120E6023,INTUITIVE SURGICAL,Medical Equipment,58238.4799232482,924.1996237309406,3063.5959346241552,0.3954270435547683,1.3078984742185864,0.015621328019753807
US46187W1071,INVITATION HOMES,Residential REITs,11933.640743749527,9824.345787907017,1065.6367294065226,-0.09721026737514743,0.6115779502422345,0.45152825945604813
US46266C1053,IQVIA HOLDINGS,Biotechnology,21594.63554550769,13987.833271130647,9535.734861230672,0.055884823398908226,0.2018595707218966,0.3931102516582533
US46284V1017,IRON MOUNTAIN,Specialty REITs,10285.590820376876,8492.531929661762,3765.3159663396364,0.054383108403386074,0.16752050203115243,0.45225670546030955
US46625H1005,JP MORGAN CHASE & CO.,Banks,356207.42959335283,2230364.2253353912,111528.63898791878,0.29280251191836787,0.23672532260211931,0.8622858837432186
US4698141078,JACOBS ENGR.,Heavy Construction,9106.02462829625,2472.1120919513387,9813.59984991523,0.041177346739922245,0.07089097961894739,0.21351553809415327
US47215P1066,JD.COM 'A' ADR 1:2,Food and broadline retailers,45409.70009696101,19788.339813269937,52676.16603124666,-4.721813831558887e-4,0.0526698676110039,0.30351126875157375
US47233W1099,JEFFERIES FINANCIAL GROUP,Food Products,7637.605664738919,35111.28758564997,11951.823164570253,0.08289542712610799,0.0569614067673272,0.8213379321891698
US4781601046,JOHNSON & JOHNSON,Pharmaceuticals,335519.61413632735,88158.794068742907,74855.3717913488,0.2337443958094694,0.2922944167373468,0.20807950644034706
US48020Q1076,JONES LANG LASALLE,Real Estate Services,7463.829894827099,4406.373097442898,7777.90502281118,0.06704978141313062,0.07033957453530751,0.37121295232376184
US48203R1041,JUNIPER NETWORKS,Telecom. Equipment,9746.57065419389,5045.35251734629,4922.27603392328,0.1313007052156983,0.11929959281011546,0.3410883398213968
US4824801009,KLA TENCOR,Semiconductors,15956.293285476613,3832.103317260615,3407.3817452891253,0.3298781734660026,0.3156360716551262,0.19365405869874971
US4851703029,KANSAS CITY SOUTHERN,Transport - Rail,10609.486609687392,4242.858596793394,2528.9916390874523,0.3140324424123839,0.33713392025295874,0.28566926891397815
US4878361082,KELLOGG,Food Products,24003.54683513613,13587.369613851322,12653.280789781702,0.13064527682943924,0.13680072413331298,0.3614535344539947
US4932671088,KEYCORP,Banks,20519.826338004852,119045.41037406394,6724.656230304164,0.26173427379242703,0.2172258012415564,0.8529732272776606
US49338L1035,KEYSIGHT TECHNOLOGIES,Consumer Electronics,11054.539790077964,3365.2655013912945,3122.4415722830486,0.03477299022744637,0.20928119252168312,0.23337801262699306
US4943681035,KIMBERLY-CLARK,Personal Products,35958.45425525755,13971.188082441775,17877.911780594604,0.17732401298349992,0.16080476672208893,0.2798175077631759
US49446R1095,KIMCO REALTY,Retail REITs,6881.111212692093,6095.503346499684,1175.7710890595617,0.37936885230884754,0.5216670826337542,0.4697298604883068
US49456B1017,KINDER MORGAN,O&G T&D,38945.28649616361,41012.765800633446,13408.189053259346,-0.14521137652723343,0.25890617691570894,0.5129285246768865
US4990491049,KNIGHT-SWIFT TRSP.HDG. 'A',Transport - Trucking,6632.84332775384,2392.0820247352435,2374.8307553523478,0.0775340196558171,0.23780754466059068,0.2650528321628173
US5002551043,KOHL'S,Apparel Retailers,11351.176635088586,7748.824899042975,18696.463412588524,0.05924474261293653,0.051653537413528454,0.40569760610730227
US5007541064,KRAFT HEINZ,Food Products,75968.76846274742,52858.265374631665,25684.505275675423,0.1687997546782831,0.17807508504122183,0.4103041403666539
US5010441013,KROGER,Food and broadline retailers,21802.338126482417,29659.767986076546,120101.89029143407,0.011899283130146356,0.014883195241186633,0.5763418994396401
US5017971046,L BRANDS,Apparel Retailers,8777.664011902134,8700.538040547874,12368.354324578071,0.10790695729865239,0.05896729593335962,0.4977936525987394
US5018892084,LKQ,Auto Parts,9952.54996857495,5052.518760641224,9533.687503021942,0.07300112458728031,0.08756930365110958,0.3367208009386542
US5024131071,L3 TECHNOLOGIES,Defense,15525.81933212,7419.837640251158,9373.199489327571,0.07923307471551749,0.11423719241287288,0.3233656656327329
US50540R4092,LABORATORY CORP.OF AM. HDG.,Healthcare Providers,18576.265567679948,9512.52950994089,9992.8900729268,0.11652145809838907,0.1604405789135815,0.3386592227845259
US5128071082,LAM RESEARCH,Semiconductors,27517.649697268327,5194.585446100743,7839.529427852369,0.22672212923527607,0.20406844353133424,0.15879640823484698
US5178341070,LAS VEGAS SANDS,Gambling,56547.36791760869,12296.877926090563,12613.136511179126,0.19339068011634383,0.2663549400120221,0.178618819559863
US5184391044,ESTEE LAUDER COS.'A',Personal Products,30449.31782460198,6701.157140390462,11577.218297483463,0.14784130390111655,0.20015137616189466,0.18037877434151467
US5218652049,LEAR,Auto Parts,12142.028714846736,7343.367685156988,20039.82805265511,0.07599442267359437,0.04390861990286945,0.3768651935228572
US5246601075,LEGGETT&PLATT,Furnishings,5801.827386818189,2289.790486340902,3861.4879500689512,0.11385254088433128,0.10694514617395125,0.28298302295470773
US5253271028,LEIDOS HOLDINGS,Computer Services,9282.649662860109,5489.974881088446,9957.739350930888,0.027809736438613675,0.05711402651825918,0.3716316531809072
US5260571048,LENNAR 'A',Home Construction,15165.607657605351,10534.350227945824,12382.419509020168,0.09634077900943905,0.10108534110967182,0.40989756772591296
US5261071071,LENNOX INTL.,Building Mat.& Fix.,8664.7508848668,1710.5379199681674,3759.4627346936322,0.1324170896539431,0.18862017422479205,0.1648665354906596
US5303073051,LIBERTY BROADBAND SR.C,Specialty Finance,11835.287261173222,1414.7313761344965,12.818753547924008,115.94057439657807,50.20193697412529,0.10677202914651575
US5311721048,LIBERTY PROPERTY TST.,Ind. & Office REITs,6463.894662561793,3215.3158503944737,803.0471282946147,0.3259311187145411,0.4442386109599642,0.3321878211131538
US5312294094,LIBERTY MDA.SR.A LBRTY. SIRIUSXM,Broadcast & Entertain,4751.506189262921,11802.417909156433,5311.773449242878,0.05535724205841526,0.06189298218775405,0.7129679850521595
US5312296073,LIBERTY MDA.SR.C LBRTY. SIRIUSXM,Broadcast & Entertain,10402.596705572181,11802.417909156433,5311.773449242878,0.05535724205841526,0.13550392379984355,0.5315203846489646
US5312298541,LIBERTY MEDIA FORMULA ONE SR.C,Broadcast & Entertain,7419.583066777092,6003.038344204256,1745.7865548387192,0.1819914653758192,0.2940613930120992,0.44723293315067614
US5324571083,ELI LILLY,Pharmaceuticals,94491.43652284922,32617.813841838328,22393.947297634775,0.09241263213610666,0.28359642164220966,0.25661243181164994
US5341871094,LINCOLN NATIONAL,Life Insurance,13617.301579628898,261769.09122242106,13992.728914862668,0.07106888052463613,0.06898914139942496,0.9505520173270974
US5380341090,LIVE NATION ENTM.,Recreational products and services,10469.226416764988,5719.474826215623,10121.69250125878,-0.0162397603712739,0.06157003838802096,0.35330041245251687
US5398301094,LOCKHEED MARTIN,Defense,87592.06455903668,43100.268287967236,49982.564246442475,0.10808719830664285,0.13606598572950634,0.32978421418510395
US5404241086,LOEWS,Prop. & Casualty Ins.,15432.772727349206,54552.15810591096,13462.041134311581,0.0821260345820094,0.0722625902281803,0.7794843469358004
US5486611073,LOWE'S COMPANIES,Home Improvement Ret.,78553.42357106796,28639.51583232335,67186.83544951098,0.08240356551072013,0.10401238494564731,0.26717725991771124
US5500211090,LULULEMON ATHLETICA,"Clothing, footwear and accessories",15499.568890428902,355.2944899502055,2712.383432417709,0.15674615751090926,0.4057862783625819,0.022409180162970915
US55261F1049,M&T BANK,Banks,24009.79367653819,100206.648222503,5893.315218624706,0.36137324027574597,0.3410124299862087,0.8067100191450298
US5529531015,MGM RESORTS INTL.,Gambling,16627.534997574025,17068.8430105096,10155.388237937537,0.059501761416165574,0.101383615948436,0.506548300426083
US55354G1004,MSCI,Specialty Finance,14753.756733005344,2802.8960519928073,1247.578433063354,0.3967155697721673,0.9602996785738821,0.15964865776623618
US5543821012,MACERICH,Retail REITs,7999.991005070585,5491.793123170518,972.9230284095072,0.1742388345494956,0.4851238791110425,0.40704721265700183
US55616P1049,MACY'S,Food and broadline retailers,10835.146411871172,13433.646400665859,24318.620674441543,0.061266310099252805,0.037770641295600746,0.5535358311570472
US56418H1005,MANPOWERGROUP,Bus.Train & Employmnt,5491.600234807475,5900.229825831812,20595.287790490223,0.03550060912509265,0.023123361975987043,0.5179352039509535
US5658491064,MARATHON OIL,Exploration and production,17902.321460242456,10088.942602949053,4358.10205024517,-1.4110612419554678,0.24363025577464315,0.3604318325950847
US56585A1025,MARATHON PETROLEUM,Oil and gas other,31887.344631870925,26650.905348376386,65884.59421679337,0.04334630676316501,0.039770478303373644,0.4552733530190817
US5705351048,MARKEL,Prop. & Casualty Ins.,15356.283189680109,25080.51893803977,5942.575185856303,0.004762839735535974,0.18776867892187327,0.6202399205264255
US5717481023,MARSH & MCLENNAN,Insurance Brokers,42747.23362716373,12060.907898207148,13731.301539572742,0.19372297852255263,0.23559008375032398,0.22005686678181033
US5719032022,MARRIOTT INTL.'A',Hotels,45243.8161047452,19703.986892638466,5021.951340307231,0.5593418734381884,0.7177472564363127,0.3033818848873489
US5732841060,MARTIN MRTA.MATS.,Building Mat.& Fix.,13910.981455825378,4220.078187379553,3882.8270819680856,0.16392180646477839,0.2794086273652941,0.23275408445094015
US5745991068,MASCO,Building Mat.& Fix.,11461.191541034566,5154.133721071799,7484.460137513837,0.07674083239030881,0.09558352514898925,0.3102036005775067
US57636Q1040,MASTERCARD,Consumer Finance,212555.73051915373,15187.265985475813,12236.171943813502,0.519869991727951,1.3078478763529529,0.06668598472211235
US5770811025,MATTEL,Toys,5796.96111694856,4801.939152732709,4780.058562636815,-0.2919324268659447,0.08107815666358589,0.4530601317637564
US57772K1016,MAXIM INTEGRATED PRDS.,Semiconductors,16698.79598773732,2318.125493133094,2247.702637176718,0.30098165025722506,0.4882820374426458,0.1218980419867092
US5797802064,MCCORMICK & COMPANY NV.,Food Products,14017.207133522774,7651.793240274316,4733.2062729926265,0.13379860307475974,0.21816160644200602,0.35312165343479024
US5801351017,MCDONALDS,Restaurants & Bars,122329.79984100223,36297.967148073214,22344.109644442797,0.38178794414090733,0.44016681029007104,0.22882480058218954
US58155Q1031,MCKESSON,Drug Retailers,26864.79602302839,47359.47833482558,204008.32821454346,-0.006333706720424756,0.01173797780859968,0.6380591625118971
US5854641009,MELCO RESORTS ENTERTAINMENT ADR 1:3,Gambling,12116.179715941666,5443.396747493251,5174.522118958174,0.07891112267981981,0.1530099305812097,0.3099959021692964
US58733R1023,MERCADOLIBRE,Spec.Consumer Service,13751.128896687427,1249.0686670153814,1211.761903519888,0.009389337041801983,0.6259847747933934,0.08327014772377758
US58933Y1055,MERCK & COMPANY,Pharmaceuticals,165056.04094784305,52190.49956958399,39284.603563230005,0.15939347597076958,0.2925506684810419,0.2402362746273393
US59156R1086,METLIFE,Life Insurance,43982.91368770079,660602.4991389829,61017.34521841801,0.06624658208728701,0.044834079522850304,0.9375761790025593
US5926881054,METTLER TOLEDO INTL.,Consumer Electronics,14595.265162824895,1920.1693845733103,2668.177727775051,0.214945341502989,0.3888989980803558,0.11626514452662756
US5949181045,MICROSOFT,Software,783804.1152157834,162809.52795209322,88072.63073905933,0.292688057667443,0.6008172784744856,0.17199152909654383
US5950171042,MICROCHIP TECH.,Semiconductors,21733.789322946654,4256.566399243054,3897.7157136859078,0.21309621687252261,0.3329788084330655,0.16377484189679398
US5951121038,MICRON TECHNOLOGY,Semiconductors,62969.238374374814,14784.844070703679,19897.8543844265,0.2677521977118685,0.1839825784963243,0.19014878197742138
US59522J1034,MID-AMER.APT COMMUNITIES,Residential REITs,11105.993005701506,4805.188881042025,1497.075124578345,0.2144517850728199,0.40801926010085277,0.3020007511224222
US5962781010,MIDDLEBY,Dur. Household Prod.,5554.558213201268,1893.634995545756,2286.796310634398,0.1821725625940175,0.18848525909593294,0.2542408531134645
US6074091090,MOBL.TELSMS.OJSC SPN.ADR 1:2,Mobile Telecom.,8824.583861429825,7153.210112189079,7467.743472426477,0.16366710555328878,0.0831106423845326,0.44769698019637855
US6081901042,MOHAWK INDUSTRIES,Furnishings,16310.209162151881,4514.283855712854,9293.194879458882,0.134726005795766,0.12000672481076918,0.21677761143285362
US60871R2094,MOLSON COORS BREWING 'B',Brewers,12966.650945068368,16461.014571673062,10773.157770936323,0.09912808987120504,0.07282114896965548,0.5593720834671162
US60879B1070,MOMO ADR 1:2 CL A,Internet,7148.481899472693,251.65567040081189,1290.7560525222875,0.2820632936076115,0.3514864922288319,0.034006890821235584
US6092071058,MONDELEZ INTERNATIONAL CL.A,Food Products,61309.77180981909,35835.132989647944,25355.51801688361,0.1246843521773851,0.14827501349248987,0.3688832992694903
US61174X1090,MONSTER BEVERAGE,Soft Drinks,33601.70115395007,786.6976364871571,3298.7288074293956,0.395169652902484,0.8548583154410688,0.02287683242483285
US6153691059,MOODY'S,Specialty Finance,34104.78729514001,8386.53145157604,4116.355162757969,0.2937413555307641,0.738516393001521,0.19737046763756172
US6174464486,MORGAN STANLEY,Investment Services,83233.65897888012,757127.9483457498,42731.13675057284,0.16649090786752863,0.11739902216493653,0.9009549481396916
US61945C1036,MOSAIC,Specialty Chemicals,10660.76358213658,8557.291504948938,7254.756533607406,0.05308125207757645,0.08970920351932711,0.44527354439208655
US6200763075,MOTOROLA SOLUTIONS,Telecom. Equipment,19172.398313640686,8725.995387954383,6246.841402058905,0.11844843251967324,0.1849136851007447,0.3127776990062149
US62944T1051,NVR,Home Construction,10928.682581015166,1245.2892300542612,6190.320216043975,0.1463509080881601,0.14797837979406786,0.10229112153208349
US6311031081,NASDAQ,Investment Services,15264.21571365572,9309.556120811298,3882.245479492721,0.23132663141587273,0.3030703951558757,0.37884115566474713
US6370711011,NATIONAL OILWELL VARCO,Oil Equip. & Services,16547.94162177882,5907.083727056642,7151.556363736401,-0.0794895927777701,0.15249879294407812,0.2630628839331499
US6374171063,NATIONAL RETAIL PROPS.,Retail REITs,6706.4052704711885,2662.862037810822,572.724715020458,0.3339161607743433,0.690852774744486,0.2842124095933277
US6402681083,NEKTAR THERAPEUTICS,Biotechnology,8000.225995969722,412.2504091285388,301.28868568478805,-0.3894387275287996,1.7893632639314658,0.04900464373114917
US64110D1046,NETAPP,Computer Hardware,21115.782840791242,6058.848682749296,5787.6300199953275,0.2038056093369852,0.2558727937590705,0.22295973645496184
US64110L1061,NETFLIX,Specialty Retailers,175993.79026104993,15108.726152211746,11448.671421754292,0.07654141986542318,1.1724682936577069,0.0790608435502698
US64110W1027,NETEASE ADR 1:25,Internet,34345.78025349249,3484.6545859553466,7865.407800619832,0.23027488940201565,0.27624455723719415,0.09211246449437344
US6475811070,NEW ORIENTAL ED.& TECH. GP.ADS 1:1,Spec.Consumer Service,15192.455367831755,1151.4965291787082,1761.95001218436,0.17408720386895224,0.5351409366741084,0.07045398422821673
US6494451031,NEW YORK COMMUNITY BANCORP,Banks,5488.212449344918,41445.36348424101,1734.6342784171752,0.24477373178029738,0.18837344998698724,0.8830642596440745
US6512291062,NEWELL BRANDS,Dur. Household Prod.,13087.48522366211,18410.557818638496,14434.511805240249,0.11670455750911284,0.06252300964230019,0.5844984653146184
US6512901082,NEWFIELD EXPLORATION,Exploration and production,5810.022694425592,3478.8444359741834,1730.1204948962516,0.23765993656603535,0.19916854170394094,0.37451762277758627
US6516391066,NEWMONT MINING,Gold Mining,19394.924903835978,8220.764954809807,7194.638028578187,0.0916625019512484,0.16372317754058022,0.29768457702446605
US65249B1098,NEWS 'A',Publishing,5839.171357206045,2872.7637419499733,7969.128866983923,-0.10875000505265016,0.04765368105245764,0.3297503607698221
US65339F1012,NEXTERA ENERGY,Power generation,77774.39936656637,66902.88811305375,16391.594343553,0.30440653897590547,0.3755313510750281,0.462428410696309
US6541061031,NIKE 'B',"Clothing, footwear and accessories",97170.75379837208,7920.172429663713,33539.07607933005,0.1496568301820723,0.19046444911001698,0.07536495027627606
US65473P1057,NISOURCE,Gas Distribution,9341.436552794217,15315.140199756202,4772.860987221997,0.04321497921981661,0.17445865366604132,0.6211381390635276
US65487X1028,NOAH HOLDINGS 'A' ADR 2:1,Asset Managers,2716.220637974867,288.10471711445524,425.41969076767555,0.3495443243594288,0.44963630817288586,0.09589664336001637
US6550441058,NOBLE ENERGY,Exploration and production,17052.15376102714,10605.92258105048,3975.2627104011217,-0.4787551546922863,0.25440911705988023,0.3834656629721987
US6556641008,NORDSTROM,Apparel Retailers,8750.346319877457,6989.020991833302,15154.954736844473,0.05073303408963331,0.05146692626179584,0.44404713692863457
